Date,AirCraft_Type,AirCraft_Regn,AirCraft_FltNo,From,To,Total_Payload_kg,Distance_Flown_km,Hours_Flown
2/27/2023,C208,5Y-NLD,MAF 5,TAITA HILLS,WILSON,1275,316,1.2
2/28/2023,C208,5Y-NLD,MAF 5,WILSON,LODWAR,817,522,2.1
2/28/2023,C208,5Y-NLD,MAF 5,LODWAR,KARGI,1107,228,1
3/2/2023,C208,5Y-NLD,MAF 5,KARGI,LOGLOGO,1241,68,0.4
3/2/2023,C208,5Y-NLD,MAF 5,LOGLOGO,NAMAREI,1135,54,0.3
3/2/2023,C208,5Y-NLD,MAF 5,NAMAREI,WILSON,871,368,1.4
3/3/2023,C208,5Y-NLD,MAF 5,WILSON,TORIT,645,800,3
3/3/2023,C208,5Y-NLD,MAF 5,TORIT,JUBA,1068,120,0.5
3/7/2023,C208,5Y-NLD,MAF 5,JUBA,CHUKUDUM,1081,222,1
3/7/2023,C208,5Y-NLD,MAF 5,CHUKUDUM,JUBA,1085,222,0.9
3/7/2023,C208,5Y-NLD,MAF 5,JUBA,YIROL,1341,222,0.8
3/7/2023,C208,5Y-NLD,MAF 5,YIROL,JUBA,1185,222,0.9
3/8/2023,C208,5Y-NLD,MAF 5,JUBA,PIBOR,1012,272,1.2
3/8/2023,C208,5Y-NLD,MAF 5,PIBOR,JUBA,1187,272,1
3/10/2023,C208,5Y-NLD,MAF 5,JUBA,GANYIEL,970,306,1.3
3/10/2023,C208,5Y-NLD,MAF 5,GANYIEL,NYAL,996,11,0.3
3/10/2023,C208,5Y-NLD,MAF 5,NYAL,RUMBEK,905,119,0.5
3/10/2023,C208,5Y-NLD,MAF 5,RUMBEK,JUBA,1296,304,1.2
3/11/2023,C208,5Y-NLD,MAF 5,JUBA,PIBOR,1003,272,1.3
3/11/2023,C208,5Y-NLD,MAF 5,PIBOR,JUBA,1161,272,1.1
3/13/2023,C208,5Y-NLD,MAF 5,JUBA,KAPOETA,1027,220,1
3/13/2023,C208,5Y-NLD,MAF 5,KAPOETA,JUBA,1159,220,0.8
3/13/2023,C208,5Y-NLD,MAF 5,JUBA,KAPOETA,989,220,1
3/13/2023,C208,5Y-NLD,MAF 5,KAPOETA,JUBA,1145,220,0.9
3/14/2023,C208,5Y-NLD,MAF 5,JUBA,MUNDRI,1013,148,0.7
3/14/2023,C208,5Y-NLD,MAF 5,MUNDRI,MARIDI,1056,113,0.5
3/14/2023,C208,5Y-NLD,MAF 5,MARIDI,JUBA,1179,239,1
3/15/2023,C208,5Y-NLD,MAF 5,JUBA,YIROL,823,222,0.9
3/15/2023,C208,5Y-NLD,MAF 5,YIROL,TONJ,954,219,0.8
3/15/2023,C208,5Y-NLD,MAF 5,TONJ,MVOLO,1083,196,0.9
3/15/2023,C208,5Y-NLD,MAF 5,MVOLO,JUBA,1017,224,0.9
3/16/2023,C208,5Y-NLD,MAF 5,JUBA,MVOLO,825,224,0.9
3/16/2023,C208,5Y-NLD,MAF 5,MVOLO,MARIDI,826,141,0.6
3/16/2023,C208,5Y-NLD,MAF 5,MARIDI,YAMBIO,1044,119,0.5
3/16/2023,C208,5Y-NLD,MAF 5,YAMBIO,JUBA,1010,352,1.5
3/17/2023,C208,5Y-NLD,MAF 5,JUBA,KAPOETA,1065,220,1
3/17/2023,C208,5Y-NLD,MAF 5,KAPOETA,JUBA,1196,220,0.8
3/17/2023,C208,5Y-NLD,MAF 5,JUBA,KAPOETA,979,220,1
3/17/2023,C208,5Y-NLD,MAF 5,KAPOETA,JUBA,1111,220,0.9
3/20/2023,C208,5Y-NLD,MAF 5,JUBA,TORIT,971,120,0.6
3/20/2023,C208,5Y-NLD,MAF 5,TORIT,KIMATONG,1047,80,0.5
3/20/2023,C208,5Y-NLD,MAF 5,KIMATONG,KAPOETA,744,39,0.4
3/20/2023,C208,5Y-NLD,MAF 5,KAPOETA,CHUKUDUM,1141,65,0.4
3/20/2023,C208,5Y-NLD,MAF 5,CHUKUDUM,JUBA,1040,222,0.9
3/21/2023,C208,5Y-NLD,MAF 5,JUBA,YAMBIO,865,352,1.3
3/21/2023,C208,5Y-NLD,MAF 5,YAMBIO,MARIDI,954,119,0.6
3/21/2023,C208,5Y-NLD,MAF 5,MARIDI,MVOLO,1141,141,0.7
3/21/2023,C208,5Y-NLD,MAF 5,MVOLO,JUBA,1099,224,0.9
3/22/2023,C208,5Y-NLD,MAF 5,JUBA,TONJ,977,419,1.6
3/22/2023,C208,5Y-NLD,MAF 5,TONJ,JUBA,1210,419,1.6
3/22/2023,C208,5Y-NLD,MAF 5,JUBA,JUBA,871,460,1.8
3/23/2023,C208,5Y-NLD,MAF 5,JUBA,TAMBURA,706,463,17
3/23/2023,C208,5Y-NLD,MAF 5,TAMBURA,YAMBIO,874,156,0.7
3/23/2023,C208,5Y-NLD,MAF 5,YAMBIO,IBBA,951,85,0.4
3/23/2023,C208,5Y-NLD,MAF 5,IBBA,JUBA,930,270,1.1
3/24/2023,C208,5Y-NLD,MAF 5,JUBA,TORIT,1196,120,0.5
3/24/2023,C208,5Y-NLD,MAF 5,TORIT,JUBA,1273,120,0.5
3/24/2023,C208,5Y-NLD,MAF 5,JUBA,KAPOETA,1089,220,1
3/24/2023,C208,5Y-NLD,MAF 5,KAPOETA,LAFON,1220,126,0.7
3/24/2023,C208,5Y-NLD,MAF 5,LAFON,JUBA,803,98,0.5
3/25/2023,C208,5Y-NLD,MAF 5,JUBA,AYOD,1044,363,1.5
3/25/2023,C208,5Y-NLD,MAF 5,AYOD,JUBA,1250,363,1.3
3/27/2023,C208,5Y-NLD,MAF 5,JUBA,TORIT,1192,120,0.6
3/27/2023,C208,5Y-NLD,MAF 5,TORIT,JUBA,1269,120,0.5
3/27/2023,C208,5Y-NLD,MAF 5,JUBA,MVOLO,817,224,1
3/27/2023,C208,5Y-NLD,MAF 5,MVOLO,TONJ,818,196,0.8
3/27/2023,C208,5Y-NLD,MAF 5,TONJ,JUBA,1066,419,1.6
4/5/2023,C208,5Y-NLD,MAF 5,JUBA,WILSON,823,900,3.5
4/18/2023,C208,5Y-NLD,MAF 5,WILSON,WILSON,908,408,1.6
4/19/2023,C208,5Y-NLD,MAF 5,WILSON,WAJIR,723,498,2.1
4/19/2023,C208,5Y-NLD,MAF 5,WAJIR,TAKABA,796,187,0.8
4/19/2023,C208,5Y-NLD,MAF 5,TAKABA,WILSON,911,727,2.4
4/20/2023,C208,5Y-NLD,MAF 5,WILSON,MAGADI,882,179,0.7
4/20/2023,C208,5Y-NLD,MAF 5,MAGADI,WILSON,989,306,1.2
4/21/2023,C208,5Y-NLD,MAF 5,WILSON,WILSON,944,306,1.2
4/25/2023,C208,5Y-NLD,MAF 5,WILSON,LOGLOGO,793,409,1.7
4/25/2023,C208,5Y-NLD,MAF 5,LOGLOGO,WILSON,1026,409,1.6
4/28/2023,C208,5Y-NLD,MAF 5,WILSON,TORIT,700,800,0.9
4/28/2023,C208,5Y-NLD,MAF 5,TORIT,JUBA,1135,120,0.6
5/2/2023,C208,5Y-NLD,MAF 5,JUBA,MUNDRI,1094,148,0.6
5/2/2023,C208,5Y-NLD,MAF 5,MUNDRI,JUBA,1138,148,0.8
5/2/2023,C208,5Y-NLD,MAF 5,JUBA,MUNDRI,1282,148,0.6
5/2/2023,C208,5Y-NLD,MAF 5,MUNDRI,JUBA,1104,148,0.6
5/4/2023,C208,5Y-NLD,MAF 5,JUBA,YAMBIO,842,352,1.3
5/4/2023,C208,5Y-NLD,MAF 5,YAMBIO,IBBA,931,85,0.4
5/4/2023,C208,5Y-NLD,MAF 5,IBBA,MARIDI,910,33,0.2
5/4/2023,C208,5Y-NLD,MAF 5,MARIDI,JUBA,1132,237,1.1
5/5/2023,C208,5Y-NLD,MAF 5,JUBA,KAPOETA,890,220,1
5/5/2023,C208,5Y-NLD,MAF 5,KAPOETA,CHUKUDUM,1021,65,0.4
5/5/2023,C208,5Y-NLD,MAF 5,CHUKUDUM,JUBA,921,222,0.9
5/5/2023,C208,5Y-NLD,MAF 5,JUBA,KAJO KEJI ,1110,113,0.5
5/5/2023,C208,5Y-NLD,MAF 5,KAJO KEJI,JUBA,874,113,0.5
5/8/2023,C208,5Y-NLD,MAF 5,JUBA,NYATT,991,346,1.5
5/9/2023,C208,5Y-NLD,MAF 5,NYAT,JUBA,991,346,1.5
5/10/2023,C208,5Y-NLD,MAF 5,JUBA,TORIT,931,120,0.5
5/10/2023,C208,5Y-NLD,MAF 5,TORIT,KIMATONG,1007,80,0.4
5/10/2023,C208,5Y-NLD,MAF 5,KIMATONG,KAPOETA,704,39,0.3
5/10/2023,C208,5Y-NLD,MAF 5,KAPOETA,CHUKUDUM,1101,65,0.3
5/10/2023,C208,5Y-NLD,MAF 5,CHUKUDUM,TORIT,1000,104,0.4
5/10/2023,C208,5Y-NLD,MAF 5,TORIT,JUBA,1221,120,0.5
5/15/2023,C208,5Y-NLD,MAF 5,JUBA,TORIT,946,120,0.6
5/15/2023,C208,5Y-NLD,MAF 5,TORIT,KAPOETA,1022,119,0.5
5/15/2023,C208,5Y-NLD,MAF 5,KAPOETA,LOKUTOK,1099,82,0.4
5/15/2023,C208,5Y-NLD,MAF 5,LOKUTOK,JUBA,668,143,0.6
5/17/2023,C208,5Y-NLD,MAF 5,JUBA,CHUKUDUM,1030,222,1
5/17/2023,C208,5Y-NLD,MAF 5,CHUKUDUM,JUBA,1011,222,0.8
5/19/2023,C208,5Y-NLD,MAF 5,JUBA,CHUKUDUM,982,222,1
5/19/2023,C208,5Y-NLD,MAF 5,CHUKUDUM,KAPOETA,963,65,0.3
5/19/2023,C208,5Y-NLD,MAF 5,KAPOETA,TORIT,1163,119,0.5
5/19/2023,C208,5Y-NLD,MAF 5,TORIT,LAFON,1239,69,0.3
5/19/2023,C208,5Y-NLD,MAF 5,LAFON,JUBA,791,98,0.4
5/20/2023,C208,5Y-NLD,MAF 5,JUBA,AYOD,989,363,1.6
5/20/2023,C208,5Y-NLD,MAF 5,AYOD,JUBA,1195,363,1.4
5/22/2023,C208,5Y-NLD,MAF 5,JUBA,TORIT,984,120,0.6
5/22/2023,C208,5Y-NLD,MAF 5,TORIT,KAPOETA,1061,119,0.6
5/22/2023,C208,5Y-NLD,MAF 5,KAPOETA,CHUKUDUM,1138,65,0.4
5/22/2023,C208,5Y-NLD,MAF 5,CHUKUDUM,TORIT,1037,104,0.5
5/22/2023,C208,5Y-NLD,MAF 5,TORIT,JUBA,1258,120,0.5
5/23/2023,C208,5Y-NLD,MAF 5,JUBA,KAJO KEJI,1146,113,0.5
5/23/2023,C208,5Y-NLD,MAF 5,KAJO KEJI,JUBA,910,113,0.4
5/24/2023,C208,5Y-NLD,MAF 5,JUBA,MVOLO,987,224,0.9
5/24/2023,C208,5Y-NLD,MAF 5,MVOLO,YIROL,988,83,0.5
5/24/2023,C208,5Y-NLD,MAF 5,YIROL,JUBA,1177,222,0.9
5/24/2023,C208,5Y-NLD,MAF 5,JUBA,YEI,1308,126,0.6
5/24/2023,C208,5Y-NLD,MAF 5,YEI,JUBA,1184,126,0.6
5/25/2023,C208,5Y-NLD,MAF 5,JUBA,IBBA,1011,270,1.1
5/25/2023,C208,5Y-NLD,MAF 5,IBBA,MARIDI,977,33,0.2
5/25/2023,C208,5Y-NLD,MAF 5,MARIDI,JUBA,1199,237,1.1
5/25/2023,C208,5Y-NLD,MAF 5,JUBA,ARUA,1354,217,1
5/25/2023,C208,5Y-NLD,MAF 5,ARUA,YEI,1103,124,0.5
5/25/2023,C208,5Y-NLD,MAF 5,YEI,JUBA,1183,126,0.6
5/26/2023,C208,5Y-NLD,MAF 5,JUBA,TONJ,827,419,1.5
5/26/2023,C208,5Y-NLD,MAF 5,TONJ,JUBA,1060,419,1.6
5/27/2023,C208,5Y-NLD,MAF 5,JUBA,YUAI,1011,339,1.3
5/27/2023,C208,5Y-NLD,MAF 5,YUAI,JUBA,1093,339,1.3
5/29/2023,C208,5Y-NLD,MAF 5,JUBA,MALAKAL,917,519,1.9
5/29/2023,C208,5Y-NLD,MAF 5,MALAKAL,RENK,849,265,1
5/29/2023,C208,5Y-NLD,MAF 5,RENK,JUBA,1001,763,2.9
5/30/2023,C208,5Y-NLD,MAF 5,JUBA,RENK,685,763,2.9
5/30/2023,C208,5Y-NLD,MAF 5,RENK,MALAKAL,1101,265,1.1
5/30/2023,C208,5Y-NLD,MAF 5,MALAKAL,JUBA,978,519,2
6/2/2023,C208,5Y-NLD,MAF 5,Juba,KAPOETA,997,220,1
6/2/2023,C208,5Y-NLD,MAF 5,Kapoeta,CHUKUDUM,1129,65,0.4
6/2/2023,C208,5Y-NLD,MAF 5,Chukudum,JUBA,1028,222,0.8
6/2/2023,C208,5Y-NLD,MAF 5,Juba,KAPOETA,1025,220,1
6/2/2023,C208,5Y-NLD,MAF 5,Kapoeta,TORIT,1156,119,0.5
6/2/2023,C208,5Y-NLD,MAF 5,Torit,JUBA,1233,120,0.6
6/5/2023,C208,5Y-NLD,MAF 5,Juba,YUAI,915,339,1.6
6/5/2023,C208,5Y-NLD,MAF 5,YUAI,JUBA,998,339,1.5
6/6/2023,C208,5Y-NLD,MAF 5,Juba,TAMBURA,746,463,1.8
6/6/2023,C208,5Y-NLD,MAF 5,Tumbura,YAMBIO,913,156,0.7
6/6/2023,C208,5Y-NLD,MAF 5,Yambio,JUBA,991,352,1.5
6/7/2023,C208,5Y-NLD,MAF 5,Juba,LAFON,1010,98,0.4
6/7/2023,C208,5Y-NLD,MAF 5,LAFON,KIMATONG,578,93,0.4
6/7/2023,C208,5Y-NLD,MAF 5,KIMATONG,KAPOETA,779,39,0.2
6/7/2023,C208,5Y-NLD,MAF 5,Kapoeta,CHUKUDUM,1176,65,0.3
6/7/2023,C208,5Y-NLD,MAF 5,Chukudum,TORIT,1075,104,0.4
6/7/2023,C208,5Y-NLD,MAF 5,Torit,JUBA,1296,120,0.5
6/8/2023,C208,5Y-NLD,MAF 5,Juba,YUAI,974,339,1.3
6/8/2023,C208,5Y-NLD,MAF 5,YUAI,JUBA,1056,339,1.3
6/9/2023,C208,5Y-NLD,MAF 5,Juba,MABAN,681,615,2.4
6/9/2023,C208,5Y-NLD,MAF 5,MABAN,JUBA,1020,615,2.4
6/19/2023,C208,5Y-NLD,MAF 5,Juba,TORIT,997,120,0.5
6/19/2023,C208,5Y-NLD,MAF 5,Torit,KAPOETA,1073,119,0.5
6/19/2023,C208,5Y-NLD,MAF 5,Kapoeta,CHUKUDUM,1051,65,0.3
6/19/2023,C208,5Y-NLD,MAF 5,Chukudum,TORIT,1050,104,0.4
6/19/2023,C208,5Y-NLD,MAF 5,Torit,JUBA,1271,120,0.5
6/20/2023,C208,5Y-NLD,MAF 5,Juba,LOKUTOK,1106,143,0.6
6/20/2023,C208,5Y-NLD,MAF 5,LOKUTOK,JUBA,707,143,0.6
6/21/2023,C208,5Y-NLD,MAF 5,Juba,TONJ,790,419,1.6
6/21/2023,C208,5Y-NLD,MAF 5,Tonj,MVOLO,1024,196,0.8
6/21/2023,C208,5Y-NLD,MAF 5,MVOLO,YIROL,1012,83,0.3
6/21/2023,C208,5Y-NLD,MAF 5,Yirol,JUBA,1201,222,0.9
6/22/2023,C208,5Y-NLD,MAF 5,Juba,WILSON,768,900,3.5
6/24/2023,C208,5Y-NLD,MAF 5,WILSON,LOYENGALANI,839,464,1.8
6/24/2023,C208,5Y-NLD,MAF 5,LOYENGALANI,WILSON,1100,492,2
6/24/2023,C208,5Y-NLD,MAF 5,WILSON,LAISAMIS,941,363,1.5
6/24/2023,C208,5Y-NLD,MAF 5,LAISAMIS,WILSON,1149,364,1.4
6/26/2023,C208,5Y-NLD,MAF 5,WILSON,LODWAR,716,522,2
6/26/2023,C208,5Y-NLD,MAF 5,LODWAR,OLKIOMBO,1006,505,2
6/26/2023,C208,5Y-NLD,MAF 5,OLKIOMBO,WILSON,1288,191,0.7
6/28/2023,C208,5Y-NLD,MAF 5,WILSON,OLKIOMBO,1137,191,0.8
6/28/2023,C208,5Y-NLD,MAF 5,OLKIOMBO,WILSON,1252,191,0.8
6/29/2023,C208,5Y-NLD,MAF 5,WILSON,WILSON,874,511,2
6/30/2023,C208,5Y-NLD,MAF 5,WILSON,KAPOETA,668,778,2.9
6/30/2023,C208,5Y-NLD,MAF 5,KAPOETA,KIMATONG,1091,39,0.3
6/30/2023,C208,5Y-NLD,MAF 5,KIMATONG,TORIT,768,80,0.4
6/30/2023,C208,5Y-NLD,MAF 5,Torit,JUBA,1185,120,0.5
7/3/2023,C208,5Y-NLD,MAF 5,JUBA,LOKUTOK,894,143,1.6
7/3/2023,C208,5Y-NLD,MAF 5,LOKUTOK,JUBA,495,143,0.9
7/4/2023,C208,5Y-NLD,MAF 5,JUBA,MUNDRI,1020,148,0.7
7/4/2023,C208,5Y-NLD,MAF 5,MUNDRI,JUBA,1063,148,0.6
7/4/2023,C208,5Y-NLD,MAF 5,JUBA,MARIDI,858,237,1
7/4/2023,C208,5Y-NLD,MAF 5,MARIDI,YAMBIO,1006,119,0.5
7/4/2023,C208,5Y-NLD,MAF 5,YAMBIO,JUBA,982,352,1.4
7/10/2023,C208,5Y-NLD,MAF 5,JUBA,TORIT,852,120,1.7
7/10/2023,C208,5Y-NLD,MAF 5,TORIT,JUBA,1101,120,0.9
7/17/2023,C208,5Y-NLD,MAF 5,JUBA,RENK,767,763,2.9
7/17/2023,C208,5Y-NLD,MAF 5,RENK,MALAKAL,1169,265,1
7/17/2023,C208,5Y-NLD,MAF 5,MALAKAL,JUBA,1007,519,1.9
7/18/2023,C208,5Y-NLD,MAF 5,JUBA,MARIDI,1062,237,1
7/18/2023,C208,5Y-NLD,MAF 5,MARIDI,JUBA,1203,237,1.2
7/18/2023,C208,5Y-NLD,MAF 5,JUBA,YAMBIO,885,352,1.4
7/18/2023,C208,5Y-NLD,MAF 5,YAMBIO,MUNDRI,975,230,1
7/18/2023,C208,5Y-NLD,MAF 5,MUNDRI,JUBA,1170,148,0.6
7/26/2023,C208,5Y-NLD,MAF 5,JUBA,KAJO KEJI,1026,113,0.5
7/26/2023,C208,5Y-NLD,MAF 5,KAJO KEJI,YEI,790,107,0.5
7/26/2023,C208,5Y-NLD,MAF 5,YEI,ARUA,1171,124,0.6
7/26/2023,C208,5Y-NLD,MAF 5,ARUA,JUBA,1108,217,0.9
7/31/2023,C208,5Y-NLD,MAF 5,JUBA,TORIT,946,120,0.5
7/31/2023,C208,5Y-NLD,MAF 5,TORIT,OHILANG,1023,37,0.3
7/31/2023,C208,5Y-NLD,MAF 5,OHILANG,CHUKUDUM,946,95,0.4
7/31/2023,C208,5Y-NLD,MAF 5,CHUKUDUM,KAPOETA,969,65,0.3
7/31/2023,C208,5Y-NLD,MAF 5,KAPOETA,KIMATONG,1169,39,0.2
7/31/2023,C208,5Y-NLD,MAF 5,KIMATONG,TORIT,845,80,0.4
7/31/2023,C208,5Y-NLD,MAF 5,TORIT,JUBA,1262,120,0.6
8/1/2023,C208,5Y-NLD,MAF 5,JUBA,YAMBIO,777,352,1.4
8/1/2023,C208,5Y-NLD,MAF 5,YAMBIO,TAMBURA,866,156,0.7
8/1/2023,C208,5Y-NLD,MAF 5,TAMBURA,JUBA,983,463,1.7
8/2/2023,C208,5Y-NLD,MAF 5,JUBA,ARUA,871,217,0.8
8/2/2023,C208,5Y-NLD,MAF 5,ARUA,YEI,1000,124,0.6
8/2/2023,C208,5Y-NLD,MAF 5,YEI,KAJO KEJI,1080,107,0.5
8/2/2023,C208,5Y-NLD,MAF 5,KAJO KEJI,JUBA,840,113,0.5
8/7/2023,C208,5Y-NLD,MAF 5,JUBA,TORIT,1077,120,0.6
8/7/2023,C208,5Y-NLD,MAF 5,TORIT,OHILANG,1154,37,0.3
8/7/2023,C208,5Y-NLD,MAF 5,OHILANG,TORIT,1077,37,0.3
8/7/2023,C208,5Y-NLD,MAF 5,TORIT,JUBA,1220,120,0.5
8/8/2023,C208,5Y-NLD,MAF 5,JUBA,MUNDRI,835,148,0.8
8/8/2023,C208,5Y-NLD,MAF 5,MUNDRI,YAMBIO,477,230,1
8/8/2023,C208,5Y-NLD,MAF 5,YAMBIO,IBBA,163,85,0.4
8/8/2023,C208,5Y-NLD,MAF 5,IBBA,JUBA,263,270,1.3
8/9/2023,C208,5Y-NLD,MAF 5,JUBA,MALAKAL,1068,519,1.9
8/9/2023,C208,5Y-NLD,MAF 5,MALAKAL,RENK,1040,265,1
8/9/2023,C208,5Y-NLD,MAF 5,RENK,MALAKAL,1550,265,1
8/9/2023,C208,5Y-NLD,MAF 5,MALAKAL,JUBA,948,519,2
8/10/2023,C208,5Y-NLD,MAF 5,JUBA,MUNDRI,877,148,0.7
8/10/2023,C208,5Y-NLD,MAF 5,MUNDRI,MARIDI,920,111,0.5
8/10/2023,C208,5Y-NLD,MAF 5,MARIDI,YAMBIO,1043,119,0.5
8/10/2023,C208,5Y-NLD,MAF 5,YAMBIO,JUBA,1009,352,2
8/10/2023,C208,5Y-NLD,MAF 5,JUBA,YEI,850,126,0.6
8/10/2023,C208,5Y-NLD,MAF 5,YEI,JUBA,932,126,0.6
8/11/2023,C208,5Y-NLD,MAF 5,JUBA,MALAKAL,1034,519,1.9
8/11/2023,C208,5Y-NLD,MAF 5,MALAKAL,RENK,773,265,1.1
8/11/2023,C208,5Y-NLD,MAF 5,RENK,JUBA,932,763,2.9
8/14/2023,C208,5Y-NLD,MAF 5,JUBA,KAPOETA,907,220,1
8/14/2023,C208,5Y-NLD,MAF 5,KAPOETA,JUBA,1038,220,0.9
8/14/2023,C208,5Y-NLD,MAF 5,JUBA,KAJO KEJI ,1131,113,0.5
8/14/2023,C208,5Y-NLD,MAF 5,KAJO KEJI,JUBA,895,113,0.6
8/15/2023,C208,5Y-NLD,MAF 5,JUBA,IBBA,855,270,1
8/15/2023,C208,5Y-NLD,MAF 5,IBBA ,MUNDRI,821,146,0.7
8/15/2023,C208,5Y-NLD,MAF 5,MUNDRI,JUBA,1052,148,0.7
8/16/2023,C208,5Y-NLD,MAF 5,JUBA,TORIT,968,120,0.5
8/16/2023,C208,5Y-NLD,MAF 5,TORIT,OHILANG,1045,37,0.3
8/16/2023,C208,5Y-NLD,MAF 5,OHILANG,KAPOETA,968,89,0.4
8/16/2023,C208,5Y-NLD,MAF 5,KAPOETA,CHUKUDUM,1141,65,0.4
8/16/2023,C208,5Y-NLD,MAF 5,CHUKUDUM,TORIT,1041,104,0.5
8/16/2023,C208,5Y-NLD,MAF 5,TORIT,JUBA,1261,120,0.5
8/17/2023,C208,5Y-NLD,MAF 5,JUBA,MALAKAL,1016,519,1.9
8/17/2023,C208,5Y-NLD,MAF 5,MALAKAL,RENK,1035,265,1
8/17/2023,C208,5Y-NLD,MAF 5,RENK,MALAKAL,1190,265,1.1
8/17/2023,C208,5Y-NLD,MAF 5,MALAKAL,JUBA,1020,519,2
8/18/2023,C208,5Y-NLD,MAF 5,JUBA,TORIT,863,120,0.6
8/18/2023,C208,5Y-NLD,MAF 5,TORIT,CHUKUDUM,958,104,0.5
8/18/2023,C208,5Y-NLD,MAF 5,CHUKUDUM,KAPOETA,896,65,0.4
8/18/2023,C208,5Y-NLD,MAF 5,KAPOETA,LOKICHOGIO,1109,106,0.5
8/18/2023,C208,5Y-NLD,MAF 5,LOKICHOGIO,JUBA,1079,313,1.2
8/23/2023,C208,5Y-NLD,MAF 5,JUBA,TORIT,897,120,0.6
8/23/2023,C208,5Y-NLD,MAF 5,TORIT,CHUKUDUM,977,104,0.5
8/23/2023,C208,5Y-NLD,MAF 5,CHUKUDUM,KAPOETA,897,65,0.3
8/23/2023,C208,5Y-NLD,MAF 5,KAPOETA,CHUKUDUM,1097,65,0.4
8/23/2023,C208,5Y-NLD,MAF 5,CHUKUDUM,TORIT,997,104,0.5
8/23/2023,C208,5Y-NLD,MAF 5,TORIT,JUBA,1217,120,0.5
8/30/2023,C208,5Y-NLD,MAF 5,JUBA,YIDA,664,606,2.3
8/30/2023,C208,5Y-NLD,MAF 5,YIDA,JUBA,995,606,2.4
9/7/2023,C208,5Y-NLD,MAF 5,JUBA,WILSON,715,900,3.3
9/22/2023,C208,5Y-NLD,MAF 5,WILSON,JUBA,605,1667,3.1
9/29/2023,C208,5Y-NLD,MAF 5,JUBA,LOKICHOGGIO,887,313,1.3
9/29/2023,C208,5Y-NLD,MAF 5,LOKICHOGGIO,JUBA,956,313,1.1
9/30/2023,C208,5Y-NLD,MAF 5,JUBA,KAPOETA,1037,220,0.9
9/30/2023,C208,5Y-NLD,MAF 5,KAPOETA,JUBA,1175,220,0.9
10/2/2023,C208,5Y-NLD,MAF 5,JUBA,OHILANG,982,133,0.7
10/2/2023,C208,5Y-NLD,MAF 5,OHILANG,TORIT,958,37,0.2
10/2/2023,C208,5Y-NLD,MAF 5,TORIT,LAFON,1104,69,0.3
10/2/2023,C208,5Y-NLD,MAF 5,LAFON,OHILANG,658,52,0.4
10/2/2023,C208,5Y-NLD,MAF 5,OHILANG,JUBA,1089,133,0.7
10/3/2023,C208,5Y-NLD,MAF 5,JUBA,MUNDRI,856,148,2.3
10/3/2023,C208,5Y-NLD,MAF 5,MUNDRI,JUBA,899,148,0.7
10/4/2023,C208,5Y-NLD,MAF 5,JUBA,MARIDI,852,237,0.9
10/4/2023,C208,5Y-NLD,MAF 5,MARIDI,YAMBIO,991,119,0.5
10/4/2023,C208,5Y-NLD,MAF 5,YAMBIO,JUBA,964,352,1.6
10/4/2023,C208,5Y-NLD,MAF 5,JUBA,MVOLO,1010,224,0.9
10/4/2023,C208,5Y-NLD,MAF 5,MVOLO,JUBA,1014,224,0.9
10/5/2023,C208,5Y-NLD,MAF 5,JUBA,MUNDRI,980,148,0.6
10/5/2023,C208,5Y-NLD,MAF 5,MUNDRI,MARIDI,1023,111,0.5
10/5/2023,C208,5Y-NLD,MAF 5,MARIDI,JUBA,1145,237,1
10/6/2023,C208,5Y-NLD,MAF 5,JUBA,WAU,1054,509,2
10/6/2023,C208,5Y-NLD,MAF 5,WAU,JUBA,1054,509,2
10/7/2023,C208,5Y-NLD,MAF 5,JUBA,MVOLO,806,224,0.9
10/7/2023,C208,5Y-NLD,MAF 5,MVOLO,TONJ,811,196,0.8
10/7/2023,C208,5Y-NLD,MAF 5,TONJ,JUBA,1058,419,1.6
10/9/2023,C208,5Y-NLD,MAF 5,JUBA,PIBOR,1093,272,1.2
10/9/2023,C208,5Y-NLD,MAF 5,PIBOR,JUBA,1252,274,1.4
10/10/2023,C208,5Y-NLD,MAF 5,JUBA,MUNDRI,1172,148,0.6
10/10/2023,C208,5Y-NLD,MAF 5,MUNDRI,JUBA,1215,148,0.6
10/10/2023,C208,5Y-NLD,MAF 5,JUBA,YAMBIO,959,352,1.4
10/10/2023,C208,5Y-NLD,MAF 5,YAMBIO,JUBA,1049,352,1.4
10/12/2023,C208,5Y-NLD,MAF 5,JUBA,YAMBIO,873,352,1.4
10/12/2023,C208,5Y-NLD,MAF 5,YAMBIO,MARIDI,963,119,0.5
10/12/2023,C208,5Y-NLD,MAF 5,MARIDI,JUBA,1150,237,0.9
10/13/2023,C208,5Y-NLD,MAF 5,JUBA,TORIT,885,120,0.5
10/13/2023,C208,5Y-NLD,MAF 5,TORIT,CHUKUDUM,964,104,0.4
10/13/2023,C208,5Y-NLD,MAF 5,CHUKUDUM,KAPOETA,885,65,0.3
10/13/2023,C208,5Y-NLD,MAF 5,KAPOETA,TORIT,1085,119,0.5
10/13/2023,C208,5Y-NLD,MAF 5,Torit,LAFON,1162,69,0.3
10/13/2023,C208,5Y-NLD,MAF 5,TORIT,JUBA,717,98,0.4
10/16/2023,C208,5Y-NLD,MAF 5,JUBA,CHUKUDUM,1042,222,1
