"Date","AirCraft_Type","AirCraft_Regn","AirCraft_FltNo","From","To","Total_Payload_kg","Distance_Flown_km","Hours_Flown","Fuel_Burn_kg_Payload","Fuel_Burn_kg_Time"
"10/28/2024","C208","5Y-MAE","MAF 7","JUBA","TORIT",1058,120,0.5,50.784,110
"10/28/2024","C208","5Y-MAE","MAF 7","TORIT","KAPOETA",1140,119,0.5,54.264,110
"10/28/2024","C208","5Y-MAE","MAF 7","KAPOETA","KIMATONG",1213,39,0.2,18.9228,44
"10/28/2024","C208","5Y-MAE","MAF 7","KIMATONG","JUBA",847,182,0.7,61.6616,154
"10/29/2024","C208","5Y-MAE","MAF 7","JUBA","TAMBURA",806,463,1.8,149.2712,396
"10/29/2024","C208","5Y-MAE","MAF 7","TAMBURA","YAMBIO",1070,156,0.6,66.768,132
"10/29/2024","C208","5Y-MAE","MAF 7","YAMBIO","JUBA",1061,352,1.4,149.3888,308
"10/30/2024","C208","5Y-MAE","MAF 7","JUBA","KAJOKEJI",1153,113,0.4,52.1156,88
"10/30/2024","C208","5Y-MAE","MAF 7","KAJOKEJI","YEI",918,107,0.4,39.2904,88
"10/30/2024","C208","5Y-MAE","MAF 7","YEI","ARUA",1303,124,0.5,64.6288,110
"10/30/2024","C208","5Y-MAE","MAF 7","ARUA","JUBA",1254,217,0.8,108.8472,176
"10/31/2024","C208","5Y-MAE","MAF 7","JUBA","YAMBIO",876,352,1.4,123.3408,308
"10/31/2024","C208","5Y-MAE","MAF 7","YAMBIO","MARIDI",971,119,0.5,46.2196,110
"10/31/2024","C208","5Y-MAE","MAF 7","MARIDI","MUNDRI",1160,111,0.4,51.504,88
"10/31/2024","C208","5Y-MAE","MAF 7","MUNDRI","JUBA",1185,148,0.6,70.152,132
"11/1/2024","C208","5Y-MAE","MAF 7","JUBA","YIDA",963,606,2.2,233.4312,484
"11/1/2024","C208","5Y-MAE","MAF 7","YIDA","RUBKONA",1312,96,0.4,50.3808,88
"11/1/2024","C208","5Y-MAE","MAF 7","RUBKONA","MALUALKON",827,239,1,79.0612,220
"11/2/2024","C208","5Y-MAE","MAF 7","MALUALKON","TONJ",889,226,1,80.3656,220
"11/2/2024","C208","5Y-MAE","MAF 7","TONJ","JUBA",1137,419,1.7,190.5612,374
"11/2/2024","C208","5Y-MAE","MAF 7","JUBA","ARUA",1159,217,0.9,100.6012,198
"11/2/2024","C208","5Y-MAE","MAF 7","ARUA","JUBA",1290,217,0.9,111.972,198
"11/4/2024","C208","5Y-MAE","MAF 7","JUBA","YIDA",995,606,2.2,241.188,484
"11/4/2024","C208","5Y-MAE","MAF 7","RUBKONA","JUBA",1242,532,1.9,264.2976,418
"11/4/2024","C208","5Y-MAE","MAF 7","YIDA","RUBKONONA",1395,96,0.4,53.568,88
"11/5/2024","C208","5Y-MAE","MAF 7","JUBA","POCHALLA",1050,376,1.5,157.92,330
"11/5/2024","C208","5Y-MAE","MAF 7","POCHALLA","JUBA",973,376,1.4,146.3392,308
"11/5/2024","C208","5Y-MAE","MAF 7","JUBA","POCHALLA",1013,376,1.5,152.3552,330
"11/5/2024","C208","5Y-MAE","MAF 7","POCHALLA","JUBA",895,376,1.4,134.608,308
"11/7/2024","C208","5Y-MAE","MAF 7","JUBA","LAFON",1348,98,0.4,52.8416,88
"11/7/2024","C208","5Y-MAE","MAF 7","LAFON","JUBA",795,98,0.4,31.164,88
"11/7/2024","C208","5Y-MAE","MAF 7","JUBA","LAFON",1219,98,0.5,47.7848,110
"11/7/2024","C208","5Y-MAE","MAF 7","LAFON","JUBA",932,98,0.4,36.5344,88
"11/8/2024","C208","5Y-MAE","MAF 7","JUBA","CHUKUDUM",975,222,1,86.58,220
"11/8/2024","C208","5Y-MAE","MAF 7","CHUKUDUM","JUBA",1006,222,0.9,89.3328,198
"11/8/2024","C208","5Y-MAE","MAF 7","JUBA","KURON",934,337,1.4,125.9032,308
"11/8/2024","C208","5Y-MAE","MAF 7","KURON","TORIT",1137,259,1,117.7932,220
"11/8/2024","C208","5Y-MAE","MAF 7","TORIT","JUBA",1294,120,0.6,62.112,132
"11/12/2024","C208","5Y-MAE","MAF 7","JUBA","MUNDRI",884,148,0.6,52.3328,132
"11/12/2024","C208","5Y-MAE","MAF 7","MUNDRI","MARIDI",981,111,0.5,43.5564,110
"11/12/2024","C208","5Y-MAE","MAF 7","MARIDI","YAMBIO",1106,119,0.5,52.6456,110
"11/12/2024","C208","5Y-MAE","MAF 7","YAMBIO","JUBA",1075,352,1.6,151.36,352
"11/13/2024","C208","5Y-MAE","MAF 7","JUBA","RENK",628,763,2.8,191.6656,616
"11/13/2024","C208","5Y-MAE","MAF 7","RENK","JUBA",960,764,2.7,293.376,594
"11/14/2024","C208","5Y-MAE","MAF 7","JUBA","AWEIL",662,639,2.3,169.2072,506
"11/14/2024","C208","5Y-MAE","MAF 7","AWEIL","JUBA",1022,639,2.4,261.2232,528
"11/15/2024","C208","5Y-MAE","MAF 7","JUBA","KIMATONG",1059,183,0.9,77.5188,198
"11/15/2024","C208","5Y-MAE","MAF 7","KIMATONG","TORIT",835,80,0.4,26.72,88
"11/15/2024","C208","5Y-MAE","MAF 7","TORIT","JUBA",1303,120,0.5,62.544,110
"11/18/2024","C208","5Y-MAE","MAF 7","JUBA","PIBOR",1144,272,1.3,124.4672,286
"11/18/2024","C208","5Y-MAE","MAF 7","PIBOR","JUBA",1333,272,1,145.0304,220
"11/19/2024","C208","5Y-MAE","MAF 7","JUBA","MARIDI",955,237,0.9,90.534,198
"11/19/2024","C208","5Y-MAE","MAF 7","MARIDI","JUBA",1136,237,1,107.6928,220
"11/19/2024","C208","5Y-MAE","MAF 7","JUBA","YAMBIO",870,352,1.3,122.496,286
"11/19/2024","C208","5Y-MAE","MAF 7","YAMBIO","JUBA",966,352,1.4,136.0128,308
"11/20/2024","C208","5Y-MAE","MAF 7","JUBA","TORIT",829,120,0.6,39.792,132
"11/20/2024","C208","5Y-MAE","MAF 7","TORIT","OHILANG",940,37,0.3,13.912,66
"11/20/2024","C208","5Y-MAE","MAF 7","OHILANG","KAPOETA",868,89,0.5,30.9008,110
"11/20/2024","C208","5Y-MAE","MAF 7","KAPOETA ","CHUKUDUM",1042,65,0.3,27.092,66
"11/20/2024","C208","5Y-MAE","MAF 7","CHUKUDUM","OHILANG",944,95,0.5,35.872,110
"11/20/2024","C208","5Y-MAE","MAF 7","OHILANG","TORIT",1052,37,0.3,15.5696,66
"11/20/2024","C208","5Y-MAE","MAF 7","TORIT","JUBA",1199,120,0.5,57.552,110
"11/21/2024","C208","5Y-MAE","MAF 7","JUBA","YAMBIO",665,352,1.3,93.632,286
"11/21/2024","C208","5Y-MAE","MAF 7","YAMBIO","TAMBURA",793,156,0.7,49.4832,154
"11/21/2024","C208","5Y-MAE","MAF 7","TAMBURA","MUNDRI",1003,319,1.4,127.9828,308
"11/21/2024","C208","5Y-MAE","MAF 7","MUNDRI","JUBA",1140,148,0.6,67.488,132
"11/25/2024","C208","5Y-MAE","MAF 7","JUBA","KAPOETA",1001,220,0.9,88.088,198
"11/25/2024","C208","5Y-MAE","MAF 7","KAPOETA ","CHUKUDUM",1185,65,0.4,30.81,88
"11/25/2024","C208","5Y-MAE","MAF 7","CHUKUDUM","TORIT",1086,104,0.5,45.1776,110
"11/25/2024","C208","5Y-MAE","MAF 7","TORIT","JUBA",1308,120,0.6,62.784,132
"11/26/2024","C208","5Y-MAE","MAF 7","JUBA","MUNDRI",1094,148,0.7,64.7648,154
"11/26/2024","C208","5Y-MAE","MAF 7","MUNDRI","JUBA",1225,148,0.7,72.52,154
"11/26/2024","C208","5Y-MAE","MAF 7","JUBA","MARIDI",834,237,1,79.0632,220
"11/26/2024","C208","5Y-MAE","MAF 7","MARIDI","TAMBURA",964,242,0.9,93.3152,198
"11/26/2024","C208","5Y-MAE","MAF 7","TAMBURA","JUBA",1108,463,1.8,205.2016,396
"11/27/2024","C208","5Y-MAE","MAF 7","JUBA","MALAKAL",921,519,2,191.1996,440
"11/27/2024","C208","5Y-MAE","MAF 7","MALAKAL","RUBKONA",1218,206,0.9,100.3632,198
"11/27/2024","C208","5Y-MAE","MAF 7","RUBKONA","YIDA",943,96,0.5,36.2112,110
"11/27/2024","C208","5Y-MAE","MAF 7","YIDA","JUBA",1004,606,2.2,243.3696,484
"11/28/2024","C208","5Y-MAE","MAF 7","JUBA","WAU",944,509,1.9,192.1984,418
"11/28/2024","C208","5Y-MAE","MAF 7","WAU","AWEIL",1238,137,0.6,67.8424,132
"11/28/2024","C208","5Y-MAE","MAF 7","AWEIL","JUBA",1139,639,2.4,291.1284,528
"12/3/2024","C208","5Y-MAE","MAF 7","JUBA","MALAKAL",1075,519,2,223.17,440
"12/3/2024","C208","5Y-MAE","MAF 7","MALAKAL","RUBKONA",1374,206,0.8,113.2176,176
"12/3/2024","C208","5Y-MAE","MAF 7","RUBKONA","JUBA",1233,532,2,262.3824,440
"12/4/2024","C208","5Y-MAE","MAF 7","JUBA","YIROL",1056,222,0.9,93.7728,198
"12/4/2024","C208","5Y-MAE","MAF 7","YIROL","RUBKONA",1205,315,1.2,151.83,264
"12/4/2024","C208","5Y-MAE","MAF 7","RUBKONA","JUBA",1076,532,1.9,228.9728,418
"12/6/2024","C208","5Y-MAE","MAF 7","JUBA","TORIT",1060,120,0.6,50.88,132
"12/6/2024","C208","5Y-MAE","MAF 7","TORIT","KAPOETA",911,119,0.6,43.3636,132
"12/6/2024","C208","5Y-MAE","MAF 7","KAPOETA","CHUKUDUM",990,65,0.3,25.74,66
"12/6/2024","C208","5Y-MAE","MAF 7","CHUKUDUM","JUBA",891,222,0.9,79.1208,198
"12/6/2024","C208","5Y-MAE","MAF 7","JUBA","OHILANG",940,133,0.6,50.008,132
"12/6/2024","C208","5Y-MAE","MAF 7","OHILANG","TORIT",1156,37,0.2,17.1088,44
"12/6/2024","C208","5Y-MAE","MAF 7","TORIT","JUBA",1303,120,0.5,62.544,110
"12/9/2024","C208","5Y-MAE","MAF 7","JUBA","KAPOETA",969,220,1.1,85.272,242
"12/9/2024","C208","5Y-MAE","MAF 7","KAPOETA","LOKUTOK",1196,82,0.4,39.2288,88
"12/9/2024","C208","5Y-MAE","MAF 7","LOKUTOK","LAFON",767,59,0.3,18.1012,66
"12/9/2024","C208","5Y-MAE","MAF 7","LAFON","JUBA",805,98,0.5,31.556,110
"12/9/2024","C208","5Y-MAE","MAF 7","JUBA","GANYIEL",1170,306,1.3,143.208,286
"12/9/2024","C208","5Y-MAE","MAF 7","GANYIEL","JUBA",1162,306,1.2,142.2288,264
"12/10/2024","C208","5Y-MAE","MAF 7","JUBA","YAMBIO",716,352,1.3,100.8128,286
"12/10/2024","C208","5Y-MAE","MAF 7","YAMBIO","TAMBURA",837,156,0.7,52.2288,154
"12/10/2024","C208","5Y-MAE","MAF 7","TAMBURA","MARIDI",1047,232,1,97.1616,220
"12/10/2024","C208","5Y-MAE","MAF 7","MARID","MUNDRI",1189,111,0.6,52.7916,132
"12/10/2024","C208","5Y-MAE","MAF 7","MUNDRI","JUBA",1214,148,0.7,71.8688,154
"12/11/2024","C208","5Y-MAE","MAF 7","JUBA","RUBKONA",776,532,1.9,165.1328,418
"12/11/2024","C208","5Y-MAE","MAF 7","RUBKONA","YIDA",906,96,0.5,34.7904,110
"12/11/2024","C208","5Y-MAE","MAF 7","YIDA","MALAKAL",1051,182,0.8,76.5128,176
"12/11/2024","C208","5Y-MAE","MAF 7","MALAKAL","JUBA",1166,519,2,242.0616,440
"12/17/2024","C208","5Y-MAE","MAF 7","JUBA","TORIT",953,120,0.6,45.744,132
"12/17/2024","C208","5Y-MAE","MAF 7","TORIT","CHUKUDUM",1081,104,0.5,44.9696,110
"12/17/2024","C208","5Y-MAE","MAF 7","CHUKUDUM","KAPOETA",1003,65,0.3,26.078,66
"12/17/2024","C208","5Y-MAE","MAF 7","KAPOETA","TORIT",1204,119,0.5,57.3104,110
"12/17/2024","C208","5Y-MAE","MAF 7","TORIT","JUBA",1283,120,0.5,61.584,110
"12/18/2024","C208","5Y-MAE","MAF 7","JUBA","RUBKONA",1036,532,2,220.4608,440
"12/18/2024","C208","5Y-MAE","MAF 7","RUBKONA","YIDA",1056,96,0.5,40.5504,110
"12/18/2024","C208","5Y-MAE","MAF 7","YIDA","JUBA",1121,606,2.2,271.7304,484
"12/19/2024","C208","5Y-MAE","MAF 7","JUBA","YAMBIO",891,352,1.3,125.4528,286
"12/19/2024","C208","5Y-MAE","MAF 7","YAMBIO","MARIDI",991,119,0.6,47.1716,132
"12/19/2024","C208","5Y-MAE","MAF 7","MARIDI","MUNDRI",1180,111,0.5,52.392,110
"12/19/2024","C208","5Y-MAE","MAF 7","MUNDRI","JUBA",1205,148,0.7,71.336,154
"12/23/2024","C208","5Y-MAE","MAF 7","JUBA","TORIT",740,434,1.7,128.464,374
"12/23/2024","C208","5Y-MAE","MAF 7","TORIT","JUBA",1218,511,2,248.9592,440
"12/24/2024","C208","5Y-MAE","MAF 7 ","JUBA","KAPOETA",883,220,1,77.704,220
"12/25/2024","C208","5Y-MAE","MAF 7 ","KAPOETA","CHUKUDUM",1060,65,0.3,27.56,66
"12/26/2024","C208","5Y-MAE","MAF 7 ","MARIDI","IBBA",756,33,0.2,9.9792,44
"1/1/2021","C208","5Y-ISA","MAF 8","JUBA","YIROL",929,222,1,82.4952,220
"1/1/2021","C208","5Y-ISA","MAF 8","YIROL","MVOLO",1090,83,0.4,36.188,88
"1/1/2021","C208","5Y-ISA","MAF 8","MVOLO","JUBA",1158,224,1,103.7568,220
"1/2/2021","C208","5Y-ISA","MAF 8","JUBA","MARIDI",682,239,1,65.1992,220
"1/2/2021","C208","5Y-ISA","MAF 8","MARIDI","JUBA",823,239,1,78.6788,220
"1/2/2021","C208","5Y-ISA","MAF 8","JUBA","IBBA",819,270,1.1,88.452,242
"1/2/2021","C208","5Y-ISA","MAF 8","IBBA","YAMBIO",797,85,0.4,27.098,88
"1/2/2021","C208","5Y-ISA","MAF 8","YAMBIO","JUBA",936,352,1.4,131.7888,308
"1/6/2021","C208","5Y-ISA","MAF 8","JUBA","TORIT",956,120,0.5,45.888,110
"1/6/2021","C208","5Y-ISA","MAF 8","TORIT","KAPOETA",1024,119,0.5,48.7424,110
"1/6/2021","C208","5Y-ISA","MAF 8","KAPOETA","CHUKUDUM",1115,65,0.3,28.99,66
"1/6/2021","C208","5Y-ISA","MAF 8","CHUKUDUM","JUBA",841,222,0.8,74.6808,176
"1/7/2021","C208","5Y-ISA","MAF 8","JUBA","TORIT",1066,120,0.6,51.168,132
"1/7/2021","C208","5Y-ISA","MAF 8","TORIT","JUBA",1146,120,0.5,55.008,110
"1/7/2021","C208","5Y-ISA","MAF 8","JUBA","MARIDI",920,239,0.9,87.952,198
"1/7/2021","C208","5Y-ISA","MAF 8","MARIDI","IBBA",1067,33,0.2,14.0844,44
"1/7/2021","C208","5Y-ISA","MAF 8","IBBA","JUBA",922,270,1.1,99.576,242
"1/8/2021","C208","5Y-ISA","MAF 8","JUBA","MVOLO",960,224,1,86.016,220
"1/8/2021","C208","5Y-ISA","MAF 8","MVOLO","JUBA",1124,224,0.9,100.7104,198
"1/8/2021","C208","5Y-ISA","MAF 8","JUBA","TORIT",1010,120,0.5,48.48,110
"1/8/2021","C208","5Y-ISA","MAF 8","TORIT","JUBA",1090,120,0.5,52.32,110
"1/9/2021","C208","5Y-ISA","MAF 8","JUBA","MUNDRI",663,148,0.7,39.2496,154
"1/9/2021","C208","5Y-ISA","MAF 8","MUNDRI","IBBA",507,146,0.7,29.6088,154
"1/9/2021","C208","5Y-ISA","MAF 8","IBBA","JUBA",507,270,1,54.756,220
"1/15/2021","C208","5Y-ISA","MAF 8","JUBA","YIROL",871,222,0.9,77.3448,198
"1/15/2021","C208","5Y-ISA","MAF 8","YIROL","MVOLO",1013,83,0.4,33.6316,88
"1/15/2021","C208","5Y-ISA","MAF 8","MVOLO","JUBA",1081,224,0.9,96.8576,198
"1/17/2021","C208","5Y-ISA","MAF 8","JUBA","TORIT",845,120,0.6,40.56,132
"1/17/2021","C208","5Y-ISA","MAF 8","TORIT","CHUKUDUM",892,104,0.5,37.1072,110
"1/17/2021","C208","5Y-ISA","MAF 8","CHUKUDUM","KAPOETA",641,65,0.3,16.666,66
"1/17/2021","C208","5Y-ISA","MAF 8","KAPOETA","LOKICHOGGIO",1017,106,0.5,43.1208,110
"1/17/2021","C208","5Y-ISA","MAF 8","LOKICHOGGIO","LOYENGALANI",902,309,1.2,111.4872,264
"1/17/2021","C208","5Y-ISA","MAF 8","LOYENGALANI","WILSON",1083,466,1.9,201.8712,418
"1/24/2021","C208","5Y-ISA","MAF 8","LOKICHOGGIO","KAPOETA",1019,106,0.5,43.2056,110
"1/24/2021","C208","5Y-ISA","MAF 8","KAPOETA","CHUKUDUM",1057,65,0.3,27.482,66
"1/24/2021","C208","5Y-ISA","MAF 8","CHUKUDUM","JUBA",790,222,0.9,70.152,198
"1/24/2021","C208","5Y-ISA","MAF 8","WILSON","MARALAL",697,265,1.2,73.882,264
"1/24/2021","C208","5Y-ISA","MAF 8","MARALAL","LOGLOGO",586,174,0.7,40.7856,154
"1/24/2021","C208","5Y-ISA","MAF 8","LOGLOGO","DUKANA",952,231,1,87.9648,220
"1/24/2021","C208","5Y-ISA","MAF 8","DUKANA","ILERET",1092,120,0.5,52.416,110
"1/24/2021","C208","5Y-ISA","MAF 8","ILERET","LOKICHOGGIO",1176,213,0.8,100.1952,176
"1/27/2021","C208","5Y-ISA","MAF 8","JUBA","TORIT",1126,120,0.5,54.048,110
"1/27/2021","C208","5Y-ISA","MAF 8","TORIT","JUBA",1177,120,0.5,56.496,110
"1/27/2021","C208","5Y-ISA","MAF 8","JUBA","CHUKUDUM",927,222,1.1,82.3176,242
"1/27/2021","C208","5Y-ISA","MAF 8","CHUKUDUM","KAPOETA",756,65,0.3,19.656,66
"1/27/2021","C208","5Y-ISA","MAF 8","KAPOETA","JUBA",1132,220,0.8,99.616,176
"1/29/2021","C208","5Y-ISA","MAF 8","JUBA","KURON",968,337,1.4,130.4864,308
"1/29/2021","C208","5Y-ISA","MAF 8","KURON","JUBA",1124,337,1.4,151.5152,308
"1/29/2021","C208","5Y-ISA","MAF 8","JUBA","KAJO KEJI",1100,113,0.6,49.72,132
"1/29/2021","C208","5Y-ISA","MAF 8","KAJO KEJI","JUBA",868,113,0.5,39.2336,110
"1/30/2021","C208","5Y-ISA","MAF 8","JUBA","ARUA",954,217,0.8,82.8072,176
"1/30/2021","C208","5Y-ISA","MAF 8","ARUA","NIMULE",1088,145,0.6,63.104,132
"1/30/2021","C208","5Y-ISA","MAF 8","NIMULE","JUBA",915,152,0.7,55.632,154
"1/30/2021","C208","5Y-ISA","MAF 8","JUBA","YEI",1020,126,0.6,51.408,132
"1/30/2021","C208","5Y-ISA","MAF 8","YEI","KAJO KEJI",1122,107,0.5,48.0216,110
"1/30/2021","C208","5Y-ISA","MAF 8","KAJO KEJI","JUBA",902,113,0.5,40.7704,110
"2/1/2021","C208","5Y-ISA","MAF 8","WILSON","LOKICHOGGIO",867,685,2.8,237.558,616
"2/1/2021","C208","5Y-ISA","MAF 8","LOKICHOGGIO","KAPOETA",938,106,0.5,39.7712,110
"2/1/2021","C208","5Y-ISA","MAF 8","KAPOETA","TORIT",1012,119,0.5,48.1712,110
"2/1/2021","C208","5Y-ISA","MAF 8","TORIT","NAGASHOT",676,111,0.6,30.0144,132
"2/1/2021","C208","5Y-ISA","MAF 8","NAGASHOT","JUBA",443,228,0.8,40.4016,176
"2/2/2021","C208","5Y-ISA","MAF 8","JUBA","IBBA",1030,270,1,111.24,220
"2/2/2021","C208","5Y-ISA","MAF 8","IBBA","JUBA",992,270,1.2,107.136,264
"2/2/2021","C208","5Y-ISA","MAF 8","JUBA","MUNDRI",1059,148,0.6,62.6928,132
"2/2/2021","C208","5Y-ISA","MAF 8","MUNDRI","MVOLO",1040,89,0.4,37.024,88
"2/2/2021","C208","5Y-ISA","MAF 8","MVOLO","JUBA",1218,224,1,109.1328,220
"2/3/2021","C208","5Y-ISA","MAF 8","JUBA","KAJO KEJI",1200,113,0.5,54.24,110
"2/3/2021","C208","5Y-ISA","MAF 8","KAJO KEJI","JUBA",1074,113,0.5,48.5448,110
"2/3/2021","C208","5Y-ISA","MAF 8","JUBA","THAKER",991,426,1.7,168.8664,374
"2/3/2021","C208","5Y-ISA","MAF 8","THAKER","JUBA",323,426,1.6,55.0392,352
"2/4/2021","C208","5Y-ISA","MAF 8","JUBA","THAKER",1006,426,1.6,171.4224,352
"2/4/2021","C208","5Y-ISA","MAF 8","THAKER","JUBA",338,426,1.6,57.5952,352
"2/8/2021","C208","5Y-ISA","MAF 8","JUBA","TORIT",1016,120,0.6,48.768,132
"2/8/2021","C208","5Y-ISA","MAF 8","TORIT","CHUKUDUM",1153,104,0.5,47.9648,110
"2/8/2021","C208","5Y-ISA","MAF 8","CHUKUDUM","JUBA",895,222,0.9,79.476,198
"2/9/2021","C208","5Y-ISA","MAF 8","JUBA","MARIDI",1057,239,1,101.0492,220
"2/9/2021","C208","5Y-ISA","MAF 8","MARIDI","JUBA",1190,239,0.9,113.764,198
"2/10/2021","C208","5Y-ISA","MAF 8","JUBA","YIROL",1070,222,1,95.016,220
"2/10/2021","C208","5Y-ISA","MAF 8","YIROL","BOR",1193,128,0.5,61.0816,110
"2/10/2021","C208","5Y-ISA","MAF 8","BOR","KURON",957,329,1.4,125.9412,308
"2/10/2021","C208","5Y-ISA","MAF 8","KURON","JUBA",1139,337,1.3,153.5372,286
"2/12/2021","C208","5Y-ISA","MAF 8","JUBA","KAPOETA",931,220,0.9,81.928,198
"2/12/2021","C208","5Y-ISA","MAF 8","KAPOETA","LOKI",1056,106,0.5,44.7744,110
"2/12/2021","C208","5Y-ISA","MAF 8","LOKI","KAPOETA",1146,106,0.5,48.5904,110
"2/12/2021","C208","5Y-ISA","MAF 8","KAPOETA","JUBA",1196,220,0.9,105.248,198
"2/15/2021","C208","5Y-ISA","MAF 8","JUBA","TORIT",947,120,0.6,45.456,132
"2/15/2021","C208","5Y-ISA","MAF 8","TORIT","KAPOETA",1056,119,0.6,50.2656,132
"2/15/2021","C208","5Y-ISA","MAF 8","KAPOETA","NAGASHOT",669,56,0.3,14.9856,66
"2/15/2021","C208","5Y-ISA","MAF 8","NAGASHOT","KIMATONG",420,57,0.3,9.576,66
"2/15/2021","C208","5Y-ISA","MAF 8","KIMATONG","TORIT",767,80,0.4,24.544,88
"2/15/2021","C208","5Y-ISA","MAF 8","TORIT","JUBA",1294,120,0.4,62.112,88
"2/17/2021","C208","5Y-ISA","MAF 8","JUBA","YIROL",1028,222,0.9,91.2864,198
"2/17/2021","C208","5Y-ISA","MAF 8","YIROL","JUBA",1164,222,0.9,103.3632,198
"2/17/2021","C208","5Y-ISA","MAF 8","JUBA","KAJO KEJI",1180,113,0.5,53.336,110
"2/17/2021","C208","5Y-ISA","MAF 8","KAJO KEJI","JUBA",1061,113,0.5,47.9572,110
"2/17/2021","C208","5Y-ISA","MAF 8","JUBA","KAJO KEJI",1180,113,0.5,53.336,110
"2/17/2021","C208","5Y-ISA","MAF 8","KAJO KEJI","JUBA",1050,113,0.5,47.46,110
"2/19/2021","C208","5Y-ISA","MAF 8","JUBA","MVOLO",1056,224,0.9,94.6176,198
"2/19/2021","C208","5Y-ISA","MAF 8","MVOLO","JUBA",1197,224,0.9,107.2512,198
"2/24/2021","C208","5Y-ISA","MAF 8","JUBA","YEI",1103,126,0.5,55.5912,110
"2/24/2021","C208","5Y-ISA","MAF 8","YEI","KAJO KEJI",1183,107,0.5,50.6324,110
"2/24/2021","C208","5Y-ISA","MAF 8","KAJO KEJI","JUBA",1063,113,0.5,48.0476,110
"2/25/2021","C208","5Y-ISA","MAF 8","JUBA","MUNDRI",996,148,0.7,58.9632,154
"2/25/2021","C208","5Y-ISA","MAF 8","MUNDRI","MARIDI",1035,113,0.5,46.782,110
"2/25/2021","C208","5Y-ISA","MAF 8","MARIDI","MVOLO",1193,141,0.7,67.2852,154
"2/25/2021","C208","5Y-ISA","MAF 8","MVOLO","RUMBEK",1293,91,0.4,47.0652,88
"2/25/2021","C208","5Y-ISA","MAF 8","RUMBEK","YIROL",1162,98,0.5,45.5504,110
"2/25/2021","C208","5Y-ISA","MAF 8","YIROL","JUBA",1229,222,0.8,109.1352,176
"3/23/2021","C208","5Y-ISA","MAF 8","JUBA","JUBA",744,0,9,0,1980
"3/24/2021","C208","5Y-ISA","MAF 8","JUBA","YIDA",670,606,2.3,162.408,506
"3/24/2021","C208","5Y-ISA","MAF 8","YIDA","JUBA",1015,606,2.1,246.036,462
"3/25/2021","C208","5Y-ISA","MAF 8","JUBA","MUNDRI",1059,148,0.6,62.6928,132
"3/25/2021","C208","5Y-ISA","MAF 8","MUNDRI","JUBA",1079,148,0.6,63.8768,132
"3/25/2021","C208","5Y-ISA","MAF 8","JUBA","YAMBIO",965,352,1.3,135.872,286
"3/25/2021","C208","5Y-ISA","MAF 8","YAMBIO","MARIDI",1036,119,0.5,49.3136,110
"3/25/2021","C208","5Y-ISA","MAF 8","MARIDI","JUBA",1237,239,0.9,118.2572,198
"3/26/2021","C208","5Y-ISA","MAF 8","JUBA","POKTAP",923,287,1.2,105.9604,264
"3/26/2021","C208","5Y-ISA","MAF 8","POKTAP","PAKAM",487,32,0.2,6.2336,44
"3/26/2021","C208","5Y-ISA","MAF 8","PAKAM","MABIOR(PANYAGOR)",1138,65,0.4,29.588,88
"3/26/2021","C208","5Y-ISA","MAF 8","MABIOR(PANYAGOR)","JUBA",1197,256,1,122.5728,220
"3/29/2021","C208","5Y-ISA","MAF 8","JUBA","CHUKUDUM",969,222,1.1,86.0472,242
"3/29/2021","C208","5Y-ISA","MAF 8","CHUKDUM","KAPOETA",784,65,0.3,20.384,66
"3/29/2021","C208","5Y-ISA","MAF 8","KAPOETA","CHUKUDUM",1159,65,0.4,30.134,88
"3/29/2021","C208","5Y-ISA","MAF 8","CHUKDUM","TORIT",897,104,0.4,37.3152,88
"3/29/2021","C208","5Y-ISA","MAF 8","TORIT","JUBA",1284,120,0.5,61.632,110
"3/31/2021","C208","5Y-ISA","MAF 8","JUBA","TONJ",793,419,1.5,132.9068,330
"3/31/2021","C208","5Y-ISA","MAF 8","TONJ","RUMBEK",926,120,0.5,44.448,110
"3/31/2021","C208","5Y-ISA","MAF 8","RUMBEK","YIROL",1117,98,0.5,43.7864,110
"3/31/2021","C208","5Y-ISA","MAF 8","YIROL","JUBA",1190,222,0.9,105.672,198
"3/31/2021","C208","5Y-ISA","MAF 8","JUBA","MVOLO",1018,224,0.9,91.2128,198
"3/31/2021","C208","5Y-ISA","MAF 8","MVOLO","JUBA",1163,224,0.9,104.2048,198
"4/1/2021","C208","5Y-ISA","MAF 8","JUBA","MARIDI",903,239,0.9,86.3268,198
"4/1/2021","C208","5Y-ISA","MAF 8","MARIDI","YAMBIO",1056,119,0.5,50.2656,110
"4/1/2021","C208","5Y-ISA","MAF 8","YAMBIO","JUBA",1025,352,1.5,144.32,330
"4/6/2021","C208","5Y-ISA","MAF 8","JUBA","TAMBURA",695,463,1.8,128.714,396
"4/6/2021","C208","5Y-ISA","MAF 8","TAMBURA","YAMBIO",810,156,0.7,50.544,154
"4/6/2021","C208","5Y-ISA","MAF 8","YAMBIO","MARIDI",931,119,0.7,44.3156,154
"4/6/2021","C208","5Y-ISA","MAF 8","MARIDI","JUBA",1131,239,1.1,108.1236,242
"4/7/2021","C208","5Y-ISA","MAF 8","JUBA","YIROL",811,222,0.9,72.0168,198
"4/7/2021","C208","5Y-ISA","MAF 8","YIROL","TONJ",937,219,0.8,82.0812,176
